ID,label,description
Q25442,sorbische Sprachen,westslawische Sprachen
Q1792450,Kunsthistoriker,"Geisteswissenschaftler, der sich mit der geschichtlichen Entwicklung der Kunst beschäftigt"
Q1401304,Wirtschaftstheorie,"Teilbereich der Volkswirtschaftslehre, der sich mit grundlegenden Abläufen und Zusammenhängen volkswirtschaftlicher Art befasst"
Q309,Geschichte,"vergangene Ereignisse und ihre Überlieferung, wie sie von der Geschichtswissenschaft und Geschichtsschreibung betrachtet werden"
Q1371378,Ethnologe,"Person, die ethnische Gruppen und indigene Völker erforscht"
Q12347522,Ethnograf,"Person, die Ethnografie betreibt"
Q14467526,Linguist,Beruf
Q476294,Orientalistik,Studium der Sprachen sowie der geistigen und materiellen Kultur des Orients
Q1069,Geologie,Wissenschaft von der Entwicklung und vom Aufbau der Erde
Q83267,Verbrechen,schwerwiegender Verstoß gegen die Rechtsordnung einer Gesellschaft
Q149086,Tötung eines Menschen,Tötung eines Menschen durch einen anderen Menschen
Q13226383,Einrichtung,für einen Zweck angelegte Örtlichkeit
Q42603,Priester,"Amtsperson, die in ihrer Eigenschaft als Vorsteher kultischer Handlungen eine Mittlerrolle zwischen jeweiliger Gottheit und den Menschen einnimmt"
Q213051,Non-Fiction,nicht-fiktionale Darstellung
Q182413,Toxikomanie,Abhängigkeit von legalen psychoaktiven Substanzen
Q7331102,Alkoholmissbrauch,Krankheit
Q36870,Muttersprache,"Sprache, die eine Person von Geburt an gelernt hat"
Q1208380,Dialektgruppe,Bezeichnung für miteinander verwandte Dialekte
Q131339,Alemannisch,deutsche Dialektgruppe
Q9332,Verhalten,koordinierte Reaktionen auf interne oder externe Reize
Q1149305,Disposition,"Tendenz, auf eine bestimmte Art und Weise zu handeln"
Q43099500,Produktion der darstellenden Künste,"Produktion der darstellende Künste, bestehend aus einer Serie von praktisch identischen Aufführungen eines Werks der darstellenden Künste"
Q164444,Funk,Musikstil
Q16575965,Horror,Genre
Q179661,Therapie,Maßnahmen zur Behandlung von Krankheiten und Verletzungen
Q7867,Psychiatrie,medizinische Fachdisziplin
Q9418,Psychologie,empirische Wissenschaft vom Erleben und Verhalten
Q1002697,Periodikum,regelmäßig erscheinendes Werk
Q1368848,Literaturzeitschrift,"regelmäßige Zeitschrift, die sich kritisch mit Literatur auseinandersetzt oder selbst zur Literatur beiträgt"
Q15981151,Jazzmusiker,"Musiker, die Jazz spielt"
Q4946461,Kurort,"Prädikat für Orte, deren Boden, Wasser oder Klima für medizinische Therapie genutzt wird"
Q1254874,Fernseh-Network,"Senderkette, die mit einem Leitsender zahlreiche lokale Fernsehsender mit einem Mantelprogramm beliefert"
Q2393196,Persönlichkeitseigenschaft,bestimmte Aspekte des Verhaltens einer Person in einer bestimmten Klasse von Situationen
Q6784672,Gemeinde in der Slowakei,Verwaltungseinheit in der Slowakei
Q42884,Deutsche,"Bürger Deutschlands; Personen, die der ethnischen Gruppe der deutschen Sprache und Kultur angehören"
Q173453,Blasinstrument,durch eigene Atemluft zu betätigendes Musikinstrument
Q181247,Holzblasinstrument,Gruppe der Musikinstrumente
Q9299236,eingetragener Verein,Rechtsform in Deutschland. Wird in das Vereinsregister des jeweils zuständigen Amtsgerichts eingetragen.
Q10901350,Manga und Anime,Japanische Comics und japanischer Zeichentrick
Q212980,Psychologe,"Berufsbezeichnung von Personen, die das Studium der Psychologie an einer Hochschule abgeschlossen haben"
Q1900167,Psychotherapeut,"Person, die heilkundliche Psychotherapie ausübt"
Q19860854,abgegangenes Bauwerk,nicht mehr existierendes Bauwerk
Q7749,Rock ’n’ Roll,Begriff für eine US-amerikanische Musikrichtung
Q116,Monarch,Herrscher/Staatsoberhaupt in einer Monarchie
Q611644,katholischer Bischof,"geistlicher Würdenträger innerhalb der Katholischen Kirche, (Bischof → Q29182; orthodoxer Bischof → Q15283040)"
Q828803,Berufsbezeichnung,Benennung und Beschreibung eines Berufs
Q380075,Advokat,Bezeichnung für einen Rechtsanwalt
Q758225,Attorney,Rechtsanwältin
Q2994387,Berater,Person mit mehr und tieferen Kenntnissen in einem bestimmten Bereich
Q333634,Übersetzer,"Sprachmittler, der fixierten Text von einer Ausgangssprache in eine Zielsprache übersetzt"
Q19829990,Bibelwissenschaftler,Experte auf dem Gebiet der Bibelwissenschaften
Q1083980,Studium generale,"Latin locution mit dem, was im Mittelalter die Institution der höheren Bildung genannt wurde"
Q488205,Singer-Songwriter,Sänger und gleichzeitig Texter und Komponist
Q55043,Gymnasium,weiterführende Schule des sekundären Bildungsbereichs
Q3778417,Grüne Partei,"Partei, deren Programmatik durch Themen der Grünen Politik geprägt wird"
Q15961983,Hörfunkgenre,"Gruppe von Hörfunksendungen, die unter einem spezifischen Aspekt Gemeinsamkeiten aufweisen"
Q1555508,Hörfunksendung,Bezeichnung für im Radio gesendete (einzelne) Programme und deren Inhalte
Q11024,Kommunikation,Austausch oder die Übertragung von Informationen
Q11513034,gemeinnütziger Verein,gemeinnütziger Verein in Frankreich nach dem Gesetz vom 1. Juli 1901
Q2659904,staatliche Organisation,Organisation
Q309118,Politbüro,höchste politische Führungsgremium der meisten Kommunistischen Parteien
Q2259451,Bühnenschauspieler,Schauspieler der live vor Publikum auftritt
Q4184,Autobiografie,Beschreibung der eigenen Lebensgeschichte
Q1153777,Gesetzgebende Versammlung,Wikimedia-Begriffsklärungsseite
Q1791899,Kulturzeitschrift,"Periodikum, das weitgespannt kulturelle Themen behandelt"
Q2661443,Hormonstörung,Krankheit
Q214339,soziale Rolle,soziologisches Modell
Q610877,Nordische Renaissance,Auftreten der Renaissance nördlich der Alpen
Q1021386,Bürgerrechtler,Mensch der öffentlich für die Einhaltung der Menschenrechte und Bürgerrechte eintritt
Q172980,Western,Filmgenre
Q1067324,Exploitationfilm,Schlüsselloch Report
Q589614,Völkische Bewegung,"deutschnationale, politische Bewegung"
Q2864737,Religiöse Kunst,Kunst mit religiösen Themen
Q354239,Kleinpartei,politische Partei mit geringer Anhängerschaft
Q253019,Ortsteil,"Teil einer Siedlung in Deutschland, der unabhängig vom administrativen Status einen eigenen Namen trägt"
Q12271,Architektur,Auseinandersetzung des Menschen mit gebautem Raum
Q14378,Klassizismus,kunstgeschichtliche Epoche zwischen 1770 und 1840 (im Gegensatz zum Neoklassizismus im deutschen Sprachgebrauch)
Q4198718,Klassische Architektur,Architekturstil
Q1547289,Lutherstadt,"Stadt, in der Martin Luther gelebt oder maßgeblich gewirkt hat"
Q17955,Kritik,Beurteilung eines Gegenstandes oder einer Handlung
Q211346,Psychiater,"Arzt, der in der Psychiatrie spezialisiert ist"
Q2419397,Therapeut,"Beruf, bei dem gegen Krankheiten Heilbehandlungen angewendet werden"
Q5003624,Gedenkstätte,Ort mit starkem Bezug zu wichtigen historischen Ereignissen oder Personen
Q851213,Elektronische Tanzmusik,Musikstil
Q14515311,Corps,Studentenverbindungen in der landsmannschaftlichen Tradition des 18. Jahrhunderts
Q49759,Blockpartei,zu einem Parteienblock zusammengeschlossene politische Parteien in realsozialistischen Staaten
Q930752,medizinisches Fachgebiet,Teilgebiet der Medizin
Q4502119,Künstlergruppe,Zusammenschluss von Künstlern
Q1065742,geistliche Musik,Musik für religiöse Anlässe bzw. mit einem religiösen Einfluss
Q278976,Bezirk in Hamburg,Oberste Verwaltungseinheiten in Hamburg
Q164236,Kriegsberichterstatter,"Journalist, der aus Kriegsgebieten berichtet"
Q957729,Fotojournalist,Fotograf für Pressemedien
Q1021711,Seebad,Ort mit Badetourismus an Meeresküsten
Q2368508,Surfspot,"Ort, an dem Windsurfen, Surfen oder Kitesurfen ausgeübt wird"
Q19413015,Kitesurf-Spot,"Ort, an dem Kitsurfen ausgeführt werden kann"
Q54128,Dienstbote,ständig im Haushalt wohnende angestellte Hilfskraft für Arbeiten in der Haus- und Landwirtschaft
Q47728,Hobby,in der Freizeit aus Leidenschaft betriebene Beschäftigung
Q2526255,Filmregisseur,kreativer Leiter einer Filmproduktion
Q7257,Ideologie,Lehre von der Idee oder politisch-soziale Weltanschauungen
Q1595570,Heimatforscher,"Person, die in der Erforschung der heimatlichen Umgebung tätig ist"
Q1445275,Rundfunkrat,oberstes für die Programmkontrolle zuständiges Aufsichtsgremium
Q845392,Polytechnikum,historische Form der sekundären oder tertiären Ausbildung
Q595448,Postmoderne Architektur,Architekturstil
Q24925,Science-Fiction,"Genre, das zeitlich, räumlich oder historisch alternative Konstellationen beschreibt"
Q11633,Fotografie,Bildaufnahmetechnik
Q235858,Volksmusik,"traditionelle, häufig schriftlos überlieferte Musik"
Q286080,Akustikversion,Musik-Genre
Q378604,Medienkunst,Gattung der bildenden Kunst
Q2259731,Schülerverbindung,Verband von Schülern und Alumni eines Gymnasiums oder einer Mittelschule
Q2306091,Soziologe,befassen sich mit dem Zusammenleben der Menschen in der Gesellschaft
Q16335117,Geophysiker,"Person, die Geowissenschaft und Physik kombiniert"
Q210588,Oberbegriff,"Begriff, der eine Kategorie für Unterbegriffe bildet"
Q9730,klassische Musik,zusammenfassender Begriff für die europäische Musiktradition der Kunstmusik
Q102932,Avantgarde,politische und künstlerische Bewegung
Q546264,Beatmusik,Musik-Genre
Q837837,Power Pop,Musik zwischen Pop und Rock
Q42909,Reporter,Berichterstattung eines Journalisten vor Ort
Q83270,Hard Rock,härter gespielte Stilrichtung der Rockmusik
Q6066379,Blasenkrankheit,Erkrankung der Harnblase
Q188473,Actionfilm,Filmgenre
Q5193377,Kulturinstitut,"Organisation, die sich für die Erhaltung oder Förderung der Kultur einsetzt"
Q4692,Renaissance,Kunstepoche der Neuzeit ab Ausklang des Mittelalters
Q12206,Diabetes mellitus,Gruppe von Stoffwechselkrankheiten
Q659563,Computerspiel-Genre,Computerspielbegriff
Q355567,Adelstitel,Angabe des Rangs eines Adligen in der gesellschaftlichen Hierarchie
Q11461,Schall,mechanische Schwingung innerhalb eines elastischen Mediums
Q598929,Post-Punk,Musikgenre des Punk
Q192619,Krypta,Teil einer Kirche
Q193207,Ambient,Musikgenre
Q1320047,Buchverlag,häufigste Form des Verlages
Q42201,Independent,"Sammelbegriff für KüntlerInnen, welche unabhängig agieren wollen"
Q755070,Erzähler,"Person, die einem Publikum eine Geschichte erzählt"
Q8361,Barockmusik,Musikrichtung
Q1497649,Gedächtnisinstitution,"Institution, die eine Sammlung kuratiert, und deren Aufgabe es ist, die Sammlung für weitere Generationen zu bewahren"
Q2977,Kathedrale,"Kirche, die Sitz eines Bischofs und somit das Zentrum einer Diözese ist"
Q15416,Fernsehsendung,Gruppe von thematisch oder redaktionell zusammenhängenden bewegten Bildern
Q49848,Dokument,Art von Informationsträger
Q12617225,religiöse Literatur,Literaturgattung
Q132311,Fantasy,"Genre in Literatur, Film, Musik u.a."
Q12912091,Spielfilm,Film mit einer fiktionalen Handlung
Q352425,Adaption,Umarbeitung eines literarischen Werkes von einer Gattung in ein anderes Medium
Q1756157,Rechtsgebiet,Teilgebiet des Rechts
Q24238356,unbekannt,"Entität, deren Identität nicht bekannt ist"
Q8274,Manga,aus Japan stammende Comics
Q207694,Kunstmuseum,"Museum, in dem Kunstwerke verschiedener Künstler gesammelt, archiviert und ausgestellt werden"
Q7184903,abstraktes Objekt,etwas nicht Sicht- und Greifbares
Q584301,Bassist,"Musiker, der ein Bassinstrument spielt"
Q131272,Soul,Musikgenre
Q45981,Rhythm and Blues,Musikgenre
Q3071,Punk,Stilrichtung der Rockmusik
Q4797274,Kunstlied,Vokalmusik für eine Solostimme mit Klavierbegleitung
Q187947,Partitur,Aufzeichnung mehrstimmiger Musik in Notenschrift
Q1147752,Schauspielmusik,musikalisches Werk zur Begleitung eines Schauspiels
Q502261,Stille,die Abwesenheit von Lärm
Q487965,Industrial,Musik-Genre
Q56296601,Untergrundbewegung,"oppositionelle, konspirative, politische Bewegung, die im Verdeckten arbeitet"
Q3891158,Stabspiel,"Musikinstrumente, die zu der Familie der Schlaginstrumente gehören"
Q1355387,Erlebnis,Ereignis im individuellen Leben eines Menschen
Q211723,Speed Metal,Musik-Genre
Q1259917,Geiger,"Musiker, der Geige spielt"
Q193355,Bluesrock,Musik-Genre
Q778575,Mischkonzern,Agglomerat
Q1331793,Medienunternehmen,"Unternehmen, die publizistische Medien betreiben oder für diese produzieren"
Q968730,Industrial Rock,Musik-Genre
Q21590660,Western,Genre
Q542,Leichtathletik,olympische Sportart
Q210272,Kulturerbe,Gesamtheit der Kulturgüter
Q1338153,Neue Musik,Sammelbegriff für eine Fülle unterschiedlicher Strömungen der komponierten westlichen Kunstmusik von etwa 1910 bis zur Gegenwart
Q1761572,Barrio,Stadtteil oder Stadtviertel
Q200092,Horrorfilm,Filmgenre
Q658255,Tochtergesellschaft,"rechtlich eigenständiges, aber wirtschaftlich unselbstständiges Unternehmen"
Q15709880,Rundfunkserie,Programmreihe im Hörfunk oder Fernsehen
Q377910,Post-Hardcore,Musikgenre des Punk
Q5398426,Fernsehserie,Folge von zusammen gehörenden Fernsehsendungen
Q130232,Filmdrama,Filmgenre
Q17013749,Historienfilm,"Filmgenre; Filme, deren Inhalt auf historischen Figuren, Ereignissen oder Bewegungen basiert"
Q181001,Erotika,"Medien mit vorwiegend erotischem Sujet, deren Gegenstand die Darstellung oder Beschreibung sexueller Handlungen oder Situationen ist"
Q185867,Film noir,Filmgenre
Q959790,Kriminalfilm,Filmgenre
Q1257444,Verfilmung,Umsetzung einer Vorlage im Medium Film
Q319221,Abenteuerfilm,Filmgenre
Q471839,Science-Fiction-Film,Filmgenre
Q643873,Anwaltsdrama,Genre des Fernsehens
Q52162262,Literaturverfilmung,Filmgenre
Q157443,Filmkomödie,Filmgenre
Q170539,Parodie,"verzerrende, übertreibende oder verspottende Nachahmung"
Q1054574,Liebesfilm,Filmgenre
Q2484376,Thriller,Filmgenre
Q291,Pornografie,"direkte Darstellung der menschlichen Sexualität mit dem Ziel, den Betrachter sexuell zu erregen"
Q663106,Buddy-Film,Filmgenre mit zwei Hauptcharakteren gleichen Geschlechts
Q717040,Weihnachtstradition,Weihnachtsfeierlichkeiten und -bräuche in verschiedenen Ländern der Welt
Q224700,Horrorkomödie,Filmgenre
Q3072049,Zombiefilm,Subgenre des Horrorfilms
Q202866,Animationsfilm,"Film, dessen Einzelbilder durch Zeichnungen oder Computeranimation entstanden sind"
Q542475,Kostümfilm,Filmgenre
Q7397,Software,Sammelbegriff für ausführbare Programme und die zugehörigen Daten
Q23916,Adventure,Computerspiel-Genre
Q1143118,Interactive Fiction,Computerspielgenre
Q7281,Propaganda,Manipulation von Vorstellungen und Haltungen zu politischen Zwecken
Q157394,Fantasyfilm,Filmgenre
Q2143665,Kinderfilm,Filmgenre
Q1107,Anime,Zeichentrickfilme aus Japan
Q719927,Symphonic Rock,Musik-Genre
Q49451,Progressive Rock,Genre des Rocks
Q54365,Ska,Musikgenre
Q10922,Hardcore Punk,Musikgenre des Punk
Q186170,Doom Metal,Musikrichtung
Q852767,Southern Rock,Musikgenre
Q172067,Hentai,Oberbegriff für pornographische Manga und Anime
Q747883,körperliche Aktivität,"physische Bewegung eines Menschen, die er selbst ausführt"
Q11173,chemische Verbindung,aus zwei oder mehr verschiedenen chemischen Elementen bestehender Reinstoff
Q12140,Arzneimittel,"Stoff, der für Diagnose, Prävention oder Therapie von Krankheiten benutzt wird"
Q804539,Bakterizid,chemische Substanzen die Bakterien abtöten
Q422687,Makrolide,Produkt des Stoffwechsels von Bakterien und Pilzen
Q81938,Schmerz,Typ von Sinneswahrnehmung
Q426549,Chinolon,chem. Verbindung(en)
Q462174,Hydrat,chemische Verbindungen mit gebundenem Wasser
Q1165777,UK Garage,Musik-Genre
Q132438,Black Metal,Stilrichtung des Metal
Q486415,Symphonic Metal,Musik-Genre
Q1015103,Burgkapelle,"Kapellen, die auf Burgen errichtet wurden"
Q465978,Extreme Metal,Stilrichtung des Metal
Q825769,Crustcore,Musikstil
Q209137,Postrock,Musik-Genre
Q272167,Shoegazing,Musikstil
Q483251,Death Metal,Musik-Genre
Q484179,Folk Metal,Musik-Genre
Q11634,Bildhauerkunst,"Gattung der bildenden Kunst, in der aus festen Stoffen bestehende, dreidimensionale Bildwerke geschaffen wurden und werden"
Q372103,Electronic Body Music,Musik-Genre
Q860861,Skulptur,dreidimensionales Kunstwerk
Q5352191,Techniker,"Person, die in technischen Arbeitsgebieten tätig ist"
Q1656696,Idealverein,"Vereinsform in Deutschland, die nicht auf die Erzielung von Gewinn ausgerichtet ist und stattdessen vorwiegend ideelle Zwecke verfolgt"
Q226008,japanisches Idol,japanischen Form des „Sternchens“
Q567521,Handelsgesellschaft,"Gesellschaft, die ein Handelsgewerbe betreibt"
Q746359,Musikindustrie,"Unternehmen, die Musik auf Tonträgern produzieren, bewerben und vertreiben"
Q1649288,Parlamentarische Gruppe,fraktionsübergreifende Zusammenschlüsse von Mitgliedern des Deutschen Bundestages
Q3477363,Luft- und Raumfahrtindustrie,Industriezweig
Q16887380,Gruppe,fasst Entitäten mit ähnlichen Eigenschaften zusammen
Q740752,Verkehrsunternehmen,Dienstleistungsunternehmen im Verkehrswesen
Q1007311,Bundestagsausschuss,Ausschuss des Deutschen Bundestages
Q755017,Tell,Siedlungshügel
Q381160,Experte,Sachkundiger auf einem bestimmten Gebiet
Q674426,Kurator,gestaltet Ausstellungen und/oder betreut Sammlungen in Institutionen/Museen
Q249556,Eisenbahnunternehmen,"Unternehmen, das Eisenbahnverkehrsleistungen erbringt oder eine Eisenbahn-Infrastruktur betreibt"
Q22806,Nationalbibliothek,gesamte Literatur eines Landes sammelnde Bibliothek
Q28564,Öffentliche Bibliothek,"Bibliothek, die der Öffentlichkeit zur Verfügung steht"
Q1549283,Großgrundbesitzer,Besitzer von umfangreichen land- oder forstwirtschaftlichen Flächen
Q16744001,Adliger,Mitglied des Adels
Q3249005,Provinzstadt in Vietnam,Verwaltungseinheit in Vietnam
Q417175,Königreich,Monarchische Staatsform
Q311396,Justizvollzugsbeamter,Beruf
Q40357,Gefängnis,"Ort, in dem Personen physisch festgehalten werden"
Q35749,Parlament,"Gesamtheit aller gewählten Vertreter, welche die Regierung kontrollieren und Gesetze verabschieden"
Q37853,Barock,Epoche der europäischen Architektur und Kunst
Q1782301,Unterricht,Vorgang zur Aneignung von Fertigkeiten und Wissen
Q1478443,Fußballverband,"Föderation, Bund oder Bündnis mehrerer Fußballvereine"
Q4387609,Architekturbüro,Unternehmen für Architektur
Q465909,Luftfahrtallianz,strategische Kooperation von mehreren Luftfahrtunternehmen
Q4167836,Wikimedia-Kategorie,in Kombination mit 'ist ein(e)' (P31) verwenden
Q1114515,Comicverlag,"Verlag, der sich auf die Veröffentlichung von Comics spezialisiert hat"
Q859369,Dramedy,Genre des Film und Fernsehens
Q1211934,Hispanics,Ethnie in Amerika
Q82604,Design,Entwurf oder Formgebung
Q1161185,Vulkaninsel,Insel vulkanischem Ursprungs
Q83328,Turkvölker,Gruppe von etwa 40 Ethnien in Zentral- und Westasien
Q705908,Handelsvertreter,Beruf im Vertriebswesen
Q2985549,Mononym,"Personenname, der aus nur einem Namen besteht"
Q767485,respiratorische Insuffizienz,Gasaustauschproblem in der Lunge
Q205961,Fertigkeit,erworbener Wissensschatz oder eine erlernte Tätigkeit
Q775318,Cybernaut,Internetnutzer
Q327245,Team,Zusammenschluss von mehreren Personen zur Lösung einer bestimmten Aufgabe oder zur Erreichung eines bestimmten Zieles
Q15734684,Körperschaft des öffentlichen Rechts,"Organisationsform in Deutschland, die ihre Rechtssubjektivität einem Hoheitsakt verdankt"
Q174165,Innovation,erfolgreiche Verwendung von Erfindungen
Q1656682,Veranstaltung,zeitlich begrenztes und geplantes Ereignis
Q22713629,Mädchenschule,Schule nur für weibliche Personen
Q16560,Palast,schlossähnlicher und repräsentativer Prachtbau
Q2087181,Museumshaus,in ein Museum umgewandeltes Haus
Q1300510,Rennstall,"organisatorische Einheit, die im Sport an Rennen teilnimmt"
Q15063600,Home Rule City in Michigan,Verwaltungseinheit im US-Bundesstaat Michigan
Q77115,Dorfgemeinschaftshaus,soziale Einrichtung
Q1236680,Gentlemen’s Club,soziale Vereinigung meist männlicher Angehöriger der britischen Upper Class
Q210167,Spieleentwickler,"Personen oder Unternehmen, die Computerspiele programmieren"
Q1137109,Computerspiele-Publisher,"Verlag, der Computerspiele veröffentlicht und vertreibt"
Q367293,Konvention,"Regel, die von einer Gruppe von Menschen aufgrund eines beschlossenen Konsenses eingehalten wird"
Q780687,Rechte,"grundlegende rechtliche, soziale, oder ethische Grundsätze der Freiheit oder der Anspruch nach einem Rechtssystem, gesellschaftlicher Konvention oder ethischer Theorie"
Q206361,Konzern,Zusammenschluss mehrerer Unternehmen mit gemeinsamer Bilanzierung
Q270791,staatliches Unternehmen,öffentlich-rechtlich oder privat-rechtlich organisiertes Unternehmen im mehrheitlichen oder vollen Eigentum des Staates
Q777120,Borough in Pennsylvania,Verwaltungseinheit von Pennsylvania
Q14514600,Gruppe fiktiver Figuren,Sammlung fiktiver Charaktere
Q14623646,fiktive Organisation,fiktive Entität
Q895526,Organ,handelt im rechtlichen Sinne für juristische Personen
Q16532929,Administrator,mit administrativen Aufgaben beschäftigte Person
Q1955150,Musikinstrumentenbauer,Hersteller von Musikinstrumenten
Q1209744,Uteruskarzinom,Krankheit
Q165,Meer,"die miteinander verbundenen Gewässer der Erde, die die Kontinente umgeben"
Q42998,Orchester,größer besetztes Instrumentalensemble
Q1368409,Züchter,"Person, die Tiere züchtet"
Q12059906,Hirte,"Person, die eine Herde von Nutztieren bewacht und versorgt"
Q33203,Methodistische und Wesleyanische Kirchen,protestantische christliche Konfession
Q15982595,Star,berühmte Person
Q6501380,Chinesen,Ethnie
Q2490358,Choreograf,Person die einen Tanz komponiert
Q1020618,Bühnentanz,in Frankreich
Q1366914,rabbinisches Judentum,Hauptströmung jüdischen Ritus begründet von Jochanan ben Sakkai
Q2361887,Blutsturz,plötzliche starke Blutung aus einer Körperöffnung
Q58840819,Rugby-Union-Nationalmannschaft,vertritt bei internationalen Wettkämpfen einen Mitgliedsverband im Rugby-Union
Q261327,Thrombose,Gefäßerkrankung
Q171441,Enklave,"Staatsgebiet, das vollständig vom Gebiet eines anderen Staates umschlossen ist"
Q796194,medizinisches Verfahren,Maßnahmen zur Erkennung und Heilung von Krankheiten
Q967098,Grammar School,Schultyp im  Vereinigten Königreich
Q1387659,Schule,wissenschaftliche Schule
Q682496,Systems Engineering,interdisziplinärer Ingenieursansatz
Q14750991,Friedhof der Commonwealth War Graves Commission,"Friedhof, der durch die Commonwealth War Graves Commission gepflegt wird"
Q1364302,Landwirtschaftsministerium,"Ministerium einer Regierung, das sich mit Fragen der Landwirtschaftspolitik beschäftigt"
Q614084,Konsumgenossenschaft,"eine besondere Form der Genossenschaft im Einzelhandel, die in erster Linie Nahrungs- und Genussmittel sowie verwandte Waren des täglichen Bedarfs beschafft und verkauft"
Q11513337,Leichtathlet,"Person, die regelmäßig Leichtathletik betreibt"
Q1544133,Spieleautor,Entwickler von Gesellschaftsspielen
Q1150710,Strategiespiel,Typ eines Spiels
Q1191150,Stichkartenspiel,Kartenspielart
Q2576499,Ernährungswissenschaftler,Wissenschaftler über die physiologisch richtige Ernährung
Q350783,Bahn,Schienen-gebundener Verkehr
Q1004,Comic,"Folge von Bildern, die eine Geschichte erzählt"
Q290691,Bösewicht,Widersacher des Helden in fiktionalen Geschichten
Q15978655,Berater,"Fachmann, Ratgeber in seinem spezifischen Fachgebiet"
Q1344,Oper,musikalische Gattung des Theaters
Q1370345,Musiktheater,eine der vier klassischen Sparten des Theaters
Q4989906,Denkmal,"zum Gedächtnis an eine Person oder ein Ereignis errichtete, größere plastische Darstellung"
Q3661265,Studentenwohnheim,Unterkunft für Studenten
Q1542966,Gymnasium,weiterführende Schule im deutschen Schulsystem
Q13027888,Baseballteam,"Gruppe von Spielern, die gemeinsam Baseball spielen"
Q22670030,ehemalige Region in Frankreich,ehemalige gebietsmäßige Einheit Frankreichs
Q23413,Burg,"geschlossener, bewohnbarer Wehrbau"
Q1343246,englisches Landhaus,Anwesen im ländlichen Bereich Englands
Q956214,Hauptort,administrative Zentrum einer Verwaltungseinheit
Q7970362,Griechisch-Orthodoxe Kirche,"orthodoxe Kirche, Wikimedia-Begriffsklärungsseite"
Q2251595,Schutz,"Aktion oder Vorkehrung gegen eine Bedrohung, gegen eine Unsicherheit oder mögliche unangenehme Ereignisse"
Q11033,Massenmedien,"Sammelbezeichnung für Printmedien, Rundfunk und Internet"
Q15078788,Rundfunk,Übertragung von Informationen jeglicher Art über elektromagnetische Wellen; Oberbegriff für Hörfunk und Fernsehen
Q1209283,elektronische Medien,Träger und Inhalte von Information
Q15238777,Legislaturperiode,Zeitraum zwischen zwei Wahlen eines Parlaments
Q662729,Person des öffentlichen Lebens,"unbestimmter Zivilrechtsbegriff, der das Recht auf Privatsphäre, die Zulässigkeit von Äußerungen in der Berichterstattung und das Recht am eigenen Bild beeinflusst"
Q19730508,ehemalige Gemeinde,nicht mehr existierende Gemeinde
Q5184855,Besatzungsmitglied,"Beschäftigter, der dem Betrieb eines Flugzeuges, einem Seefahrtsschiffes oder einem Zuges dient"
Q2424752,Produkt,erzeugte Ware oder Dienstleistung
Q192283,Nachrichtenagentur,Nachrichten lieferndes Unternehmen
Q49376,Unierte Kirchen,Teilkirchen eigenen Rechts der römisch-katholischen Kirche
Q7063944,Eisenbahner,Überbegriff für Berufe im Bereich Eisenbahn
Q3457065,Bildungsnetzwerk,Zusammenarbeit verschiedener Bildungseinrichtungen
Q219477,Missionar,"Angehöriger einer Religion, der seinen Glauben verbreiten will"
Q1234713,Theologe,"Person, die Theologie mit wissenschaftlichem Anspruch betreibt"
Q2138822,Regularkleriker,"Kleriker, die unter einer Ordensregel und einem speziellen Gelübde leben"
Q2914170,Straßenkünstler,"Sammelbegriff für Künstler, die sich im öffentlichen Raum produzieren"
Q18555940,Erkrankung der Gebärmutter,Krankheit
Q19824398,Nachrichtenredaktion,Informationsprogramme und Nachrichten zuständige Redaktion
Q16917,Krankenhaus,medizinische Einrichtung
Q86622,Gouvernement,Verwaltungseinheit im Russischen Kaiserreich
Q82799,Name,verbaler Zugriffsindex auf eine Informationsmenge über ein Individuum
Q365674,Sicherheitstechnik,Fachgebiet in den Ingenieurwissenschaften
Q618779,Auszeichnung,Ehrung oder Würdigung
Q4189293,Dienstgrad,Stellung einer Person innerhalb einer definierten Rangordnung
Q751708,Village,Verwaltungseinheit in den USA
Q5888666,Home Rule Municipality in Pennsylvania,Verwaltungseinheit im US-Bundesstaat Pennsylvania
Q9035798,Township in Pennsylvania,Verwaltungseinheit von Pennsylvania
Q2324835,Staatsbahn,"Eigenbetrieb eines Staates, der Eisenbahnen betriebt"
Q949302,Hautkrankheit,Erkrankung der Haut
Q18965518,Arterienerkrankung,Krankheit
Q154547,Herzogtum,Amts- und Herrschaftsbereich eines Herzogs
Q26830017,Territorium im Heiligen Römischen Reich,Untereinheit der ersten Stufe des heiligen römischen Reiches mit Stimmberechtigung im Reichstag
Q1363715,Städtebund,mittelalterlicher Beistandspakt von Städten
Q2267870,Selbständige Gemeinde,"Stadt mit mehr als 30.000 Einwohnern in Niedersachsen, Deutschland"
Q1621034,historisches Territorium,"Herrschaftsgebilde des Heiligen Römischen Reiches, ein geschichtswissenschaftlicher Begriff"
Q1132300,Metropolregion in Deutschland,durch die Ministerkonferenz für Raumordnung definierte Metropolregion
Q165116,Großherzogtum,"Territorium, das von einem Großherzog regiert wird"
Q153026,Europaregion,länderübergreifende Region in Europa
Q933394,Exklave,außerhalb des Vaterlands liegendes Gebiet
Q548611,Okres in Tschechien,Verwaltungseinheit in Tschechien
Q15642541,nicht physiographische gebietsmäßige Einheit,Gebiet mit künstlich gezogenen Grenzen
